X,Y,Z,roll,pitch,yaw,img,path,camID
177097.8911,2535800.2941,46.6605,-82.683648655,-4.718458538999999,34.1837457,200721_023754056_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera3,3
177100.4202,2535802.3218,46.6487,-82.882954524,-5.2016773810000005,17.971155101,200721_023755056_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera3,3
177103.2001,2535803.4607,46.6616,-82.758139339,-5.829815464,0.339090193,200721_023756056_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera3,3
177105.8767,2535803.7059,46.7006,-81.70349246399999,-6.438221549,-5.201091471,200721_023757056_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera3,3
177108.0699,2535803.8939,46.7588,-82.328544064,-7.312517804,10.337016786,200721_023758056_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera3,3
177110.0114,2535804.7578,46.8498,-83.488009889,-6.657611632999999,38.465873355999996,200721_023759056_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera3,3
177111.4076,2535806.6205,46.9124,-83.795599559,-5.205123771,69.35734201300001,200721_023800056_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera3,3
177111.6577,2535808.9284,46.9173,-83.17954062300001,-4.301708819,100.113250671,200721_023801056_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera3,3
177110.6857,2535810.9936,46.8804,-83.170922061,-3.993708101,130.669517172,200721_023802055_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera3,3
177108.7856,2535812.292,46.8294,-82.765224879,-3.8196522610000003,161.369793189,200721_023803055_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera3,3
177106.463,2535812.4102,46.7705,-82.761822013,-4.006849685,-171.493767209,200721_023804055_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera3,3
177104.2119,2535811.5382,46.7314,-82.789730925,-3.8866007560000004,-159.96797586600002,200721_023805055_Camera_3.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera3,3
177085.9626,2535849.7471,46.7537,-90.11775762399999,3.025233879,-88.603389835,200721_023716057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177082.2806,2535847.8201,46.726,-90.296273684,2.728922737,-88.667188471,200721_023717057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177078.2077,2535845.7146,46.6982,-90.893252761,3.16660772,-90.49555508200001,200721_023718057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177073.6062,2535843.5671,46.7447,-90.677684316,2.557711849,-91.66824332200001,200721_023719057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177068.5426,2535841.2534,46.7366,-90.587543186,2.619153615,-91.469135229,200721_023720056_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177063.2231,2535838.8131,46.7455,-89.585288925,2.802857125,-91.08900756799999,200721_023721056_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177057.8324,2535836.2733,46.6635,-90.14784007,2.8686883310000004,-91.246055059,200721_023722056_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177052.2656,2535833.7348,46.6428,-90.449425051,2.846847485,-92.310427514,200721_023723056_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177046.715,2535831.3033,46.6632,-90.988004031,3.085100062,-93.36639246700001,200721_023724056_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177041.2423,2535829.0541,46.7049,-89.674953769,2.8760425539999996,-94.459735723,200721_023725056_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177036.2983,2535827.1145,46.6787,-89.87268874799999,2.9979186280000003,-95.36258884600001,200721_023726056_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177032.0758,2535825.5767,46.6659,-89.850465848,2.19456839,-93.51375785100001,200721_023727056_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177028.7452,2535824.0803,46.6682,-90.09532087299999,2.2627900640000003,-79.64122595399999,200721_023728056_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177026.2874,2535822.0161,46.6678,-89.80290970200001,2.341634897,-58.023663393999996,200721_023729056_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177024.7914,2535819.1791,46.6457,-90.171643692,1.972914772,-34.225739958000005,200721_023730056_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177024.6502,2535815.3978,46.6429,-90.536360839,2.505798264,-12.110895207,200721_023731056_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177025.925,2535811.2936,46.6519,-90.401308503,2.883829677,-3.01189356,200721_023732056_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177027.7941,2535807.1173,46.6383,-90.628002395,2.706174697,-0.981494407,200721_023733056_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177029.984,2535802.4066,46.6414,-90.491919269,2.806398312,-1.7516869730000002,200721_023734058_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177032.1794,2535797.4442,46.6432,-90.381901394,2.542217895,-2.724144425,200721_023735061_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177034.2139,2535792.6634,46.6499,-90.10943616700001,1.981028078,-2.3451973969999997,200721_023736065_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177036.1735,2535788.4431,46.682,-89.67345687299999,1.90499996,6.057982968999999,200721_023737067_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177038.481,2535785.1819,46.6709,-90.232623819,1.968776787,23.356711062,200721_023738067_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177041.5095,2535783.0368,46.6872,-89.936471776,2.816124265,47.629789433,200721_023739067_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177045.1071,2535782.3289,46.6388,-90.49255854,2.145936543,70.46201041,200721_023740067_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177048.9502,2535783.0305,46.6563,-90.349757591,1.972376431,83.740860669,200721_023741067_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177052.9033,2535784.5988,46.6737,-90.334733885,2.083026299,88.053464314,200721_023742067_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177057.0125,2535786.5088,46.6796,-90.54211140299999,2.529503936,89.250316035,200721_023743066_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177061.1447,2535788.4912,46.7061,-90.425021105,3.004112848,89.500838154,200721_023744063_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177065.1885,2535790.4075,46.7065,-90.09754963200001,2.436396095,86.74553899799999,200721_023745062_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177069.3074,2535791.9861,46.6932,-89.903760332,2.797570326,77.898647563,200721_023746061_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177073.5943,2535792.7941,46.655,-90.26727492100001,3.2079442780000003,61.224839213,200721_023747060_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177077.8761,2535792.273,46.6408,-90.236803557,2.9955272010000003,50.38106558,200721_023748059_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177081.8977,2535791.2962,46.6249,-90.21144932600001,2.26153219,55.923343108000005,200721_023749058_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177085.9608,2535790.9563,46.6369,-89.96940891,1.869449106,72.693450831,200721_023750058_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177090.032,2535791.942,46.6402,-89.91086527200001,1.964359217,92.7061085,200721_023751057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177093.3811,2535794.2067,46.6357,-90.36303287,2.338908189,113.406223635,200721_023752057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177095.647,2535797.277,46.6434,-90.46310616299999,3.567350008,119.108673618,200721_023753057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177097.6987,2535800.036,46.6326,-90.471049867,3.0333924289999996,106.929531085,200721_023754057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177100.164,2535802.1281,46.6186,-90.992277754,3.0809776280000003,90.66666067700001,200721_023755057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177102.8975,2535803.3536,46.628,-91.5553209,2.77338277,73.01701469,200721_023756057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177105.5652,2535803.6279,46.6618,-91.824449184,1.591578476,67.606151821,200721_023757057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177107.7908,2535803.735,46.7165,-92.844855969,1.9269872319999999,83.05497374800001,200721_023758057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177109.8397,2535804.4856,46.8132,-92.561970963,3.2207078080000002,111.058698059,200721_023759057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177111.4,2535806.2986,46.8841,-91.26363316700001,3.946632858,142.009686831,200721_023800057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177111.8158,2535808.6479,46.8926,-90.217567552,3.6289841939999996,172.890787342,200721_023801057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177110.964,2535810.833,46.8573,-89.920488856,3.710712936,-156.523401452,200721_023802057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177109.1062,2535812.2964,46.8064,-89.632620143,3.37255549,-125.76731307899999,200721_023803057_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177106.7451,2535812.5596,46.7464,-89.81208787799999,3.316076533,-98.653540281,200721_023804058_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177104.4576,2535811.7397,46.7082,-89.70510260399999,3.3783280380000003,-87.166004851,200721_023805058_Camera_1.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera1,1
177085.1302,2535850.5521,46.6628,-78.755819428,1.5552814959999999,38.822098571,200721_023716055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177081.4516,2535848.6273,46.6334,-78.886204752,1.878645382,38.772226293,200721_023717055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177077.4058,2535846.5492,46.6204,-78.177772103,2.0841922719999997,36.999491154,200721_023718054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177072.8237,2535844.4174,46.6549,-78.779687985,2.290302415,35.787791244,200721_023719054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177067.7573,2535842.1014,46.6466,-78.794934275,2.17893435,35.982807221,200721_023720054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177062.4348,2535839.6569,46.6441,-79.254629325,1.268124343,36.301814998000005,200721_023721054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177057.0451,2535837.1191,46.5709,-78.861368223,1.677826924,36.185286761,200721_023722054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177051.4912,2535834.5939,46.5541,-78.691815077,1.925277127,35.14288371,200721_023723054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177045.954,2535832.1759,46.5855,-78.180168809,2.212616601,34.131644425,200721_023724055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177040.501,2535829.9415,46.6054,-79.14357906,1.296406161,32.94054349,200721_023725055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177035.5691,2535828.0129,46.584,-78.925338349,1.378160408,32.052049234,200721_023726055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177031.3172,2535826.4493,46.5592,-79.582238597,1.850127225,33.865535513000005,200721_023727055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177027.798,2535824.7445,46.566,-79.379428596,2.002496196,47.73619874600001,200721_023728055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177025.1623,2535822.2846,46.5625,-79.49282214600001,1.724042778,69.333106371,200721_023729054_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177023.6536,2535818.969,46.5404,-79.563103895,2.239600156,93.148742684,200721_023730055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177023.6746,2535814.7722,46.5505,-78.91631334,2.206293338,115.322914555,200721_023731055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177025.0672,2535810.5037,46.5627,-78.703561347,1.86941015,124.451173251,200721_023732060_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177026.9807,2535806.2654,46.5505,-78.695569911,2.1296948980000003,126.47065496399999,200721_023733067_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177029.1568,2535801.5699,46.5525,-78.72030445,1.976597741,125.68936284799999,200721_023734067_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177031.3325,2535796.6366,46.5492,-78.976130813,2.0573822809999998,124.708512779,200721_023735067_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177033.3651,2535791.8683,46.5438,-79.596635246,2.18627583,125.06522501200001,200721_023736067_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177035.4438,2535787.5434,46.5686,-79.917705705,1.885151499,133.436178652,200721_023737067_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177038.0522,2535784.1051,46.5664,-79.52712508100001,2.290569203,150.766547972,200721_023738067_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177041.56,2535781.878,46.5907,-79.033547977,1.54079165,175.046597662,200721_023739067_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177045.6045,2535781.2814,46.5406,-79.228331805,2.389231043,-162.106624515,200721_023740067_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177049.6706,2535782.1243,46.5536,-79.453814763,2.380365614,-148.85111056600002,200721_023741066_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177053.6759,2535783.7427,46.5723,-79.377840496,2.306537791,-144.537385079,200721_023742063_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177057.7971,2535785.6657,46.5875,-78.893640663,2.194950815,-143.307847396,200721_023743060_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177061.9374,2535787.6526,46.6193,-78.58833227699999,1.816443929,-143.043807636,200721_023744059_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177065.9421,2535789.5336,46.6068,-79.231452392,1.899379491,-145.810401035,200721_023745057_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177069.9191,2535791.0063,46.5962,-79.068752339,1.522437784,-154.645008019,200721_023746057_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177073.902,2535791.6789,46.5689,-78.52293207,1.56683283,-171.267398448,200721_023747056_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177077.9704,2535791.1203,46.5509,-78.710585748,1.6733247080000002,177.828256316,200721_023748056_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177082.1055,2535790.1594,46.5244,-79.303130345,2.0937590569999998,-176.68810347,200721_023749056_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177086.489,2535789.9287,46.5272,-79.770129675,2.140743725,-159.952153983,200721_023750056_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177090.8811,2535791.1578,46.5311,-79.722065351,2.037339209,-139.934950504,200721_023751056_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177094.4545,2535793.7737,46.5383,-79.157780456,2.170660578,-119.191182147,200721_023752056_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177096.7598,2535796.9517,46.5653,-78.114969307,1.49913516,-113.41234211700001,200721_023753056_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177098.7177,2535799.4837,46.5468,-78.537505165,1.830470808,-125.586670596,200721_023754055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177100.989,2535801.3129,46.5409,-78.18474652399999,2.21630615,-141.804833374,200721_023755055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177103.4382,2535802.3272,46.5539,-78.082504624,2.84788658,-159.41974923700002,200721_023756055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177106.0079,2535802.5573,46.5746,-78.856410341,3.78251088,-164.913666962,200721_023757055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177108.5046,2535802.8211,46.6487,-77.970832755,4.387801883,-149.40254049,200721_023758055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177110.8991,2535804.0122,46.7598,-77.114824086,3.3758591539999996,-121.358771984,200721_023759055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177112.552,2535806.4344,46.8227,-77.328186072,1.906768547,-90.49901563799999,200721_023800055_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177112.7348,2535809.3549,46.8118,-78.216807875,1.269770365,-59.695468018,200721_023801056_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177111.3947,2535811.9102,46.7734,-78.332239354,0.984229272,-29.109767313000003,200721_023802057_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177108.9255,2535813.4418,46.7136,-78.77505215,0.96139814,1.624659795,200721_023803057_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177106.063,2535813.4969,46.6554,-78.71118312600001,1.137864556,28.744226124,200721_023804057_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177103.6039,2535812.5233,46.6165,-78.726154313,1.015043957,40.238314399000004,200721_023805057_Camera_4.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera4,4
177085.5459,2535850.5136,46.7379,-85.100545297,-0.8425749159999999,-35.717197700999996,200721_023716061_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177081.8677,2535848.5877,46.7078,-85.438270363,-0.8722369990000001,-35.788641433,200721_023717060_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177077.8218,2535846.4964,46.6897,-85.449476088,-0.132299884,-37.584734084000004,200721_023718059_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177073.2388,2535844.3579,46.7267,-85.80265917,-0.681751897,-38.760235035,200721_023719058_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177068.1746,2535842.0438,46.7187,-85.699763994,-0.709992218,-38.567008177,200721_023720058_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177062.8529,2535839.6023,46.7234,-84.951056852,-1.39802056,-38.248259263,200721_023721057_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177057.4657,2535837.0642,46.6461,-85.236719415,-0.9101633159999999,-38.37238955,200721_023722057_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177051.9144,2535834.5328,46.6271,-85.436956024,-0.683393692,-39.419102675,200721_023723057_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177046.3778,2535832.1073,46.6544,-85.570113793,-0.110151002,-40.446111769,200721_023724057_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177040.922,2535829.8648,46.6845,-84.94597434100001,-1.281886371,-41.615290599,200721_023725057_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177035.9912,2535827.9304,46.6613,-84.968318892,-1.051031397,-42.507328048000005,200721_023726057_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177031.7438,2535826.3825,46.6373,-85.595069512,-1.553322043,-40.644674312,200721_023727056_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177028.2302,2535824.7834,46.6422,-85.68842958100001,-1.317441727,-26.764722795,200721_023728056_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177025.55,2535822.4805,46.6409,-85.449344727,-1.50261722,-5.167428796,200721_023729056_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177023.9294,2535819.3063,46.6163,-85.96579058200001,-1.431770151,18.656007061,200721_023730056_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177023.8031,2535815.1925,46.6232,-85.761685471,-0.819325599,40.777452601,200721_023731055_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177025.1208,2535810.9571,46.6364,-85.37716491100001,-0.6975942909999999,49.873814485,200721_023732055_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177027.0038,2535806.7494,46.6219,-85.655849395,-0.62518901,51.92159139899999,200721_023733056_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177029.1903,2535802.0459,46.6255,-85.493517615,-0.674827816,51.14224913100001,200721_023734059_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177031.3823,2535797.0913,46.623,-85.63673318,-0.9188053540000001,50.166269588,200721_023735063_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177033.419,2535792.3057,46.6201,-85.923382346,-1.4791996090000001,50.54785494,200721_023736067_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177035.4343,2535787.9816,46.6482,-85.719152605,-1.869521174,58.925540525,200721_023737067_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177037.9125,2535784.5214,46.6417,-86.00572870399999,-1.385103798,76.24981937300001,200721_023738067_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177041.2627,2535782.2006,46.6677,-85.15138815899999,-1.1095725909999998,100.49477405399999,200721_023739067_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177045.2042,2535781.4627,46.6138,-86.021143598,-1.0710455209999998,123.364781978,200721_023740067_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177049.2441,2535782.21,46.628,-86.073586244,-1.2894523359999999,136.64059911799998,200721_023741067_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177053.2533,2535783.8006,46.6468,-85.97738044799999,-1.235331563,140.947110109,200721_023742066_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177057.3715,2535785.7143,46.6602,-85.744428808,-0.800167194,142.148182572,200721_023743063_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177061.5097,2535787.6992,46.6925,-85.297124428,-0.607206467,142.391650113,200721_023744061_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177065.5161,2535789.5994,46.6828,-85.550585222,-1.207706571,139.637216084,200721_023745060_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177069.5077,2535791.1372,46.6734,-85.144939758,-1.147616995,130.78066452,200721_023746059_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177073.5442,2535791.9231,46.6431,-85.039661343,-0.61017455,114.13158280799999,200721_023747058_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177077.6641,2535791.4272,46.6256,-85.190959147,-0.7624252009999999,103.26317865200001,200721_023748057_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
177081.7694,2535790.4344,46.5997,-85.758065151,-1.223712095,108.796455319,200721_023749057_Camera_2.jpg,/home/chihyu/Desktop/Camera/WhiteBalance085/200721_023721/Camera2,2
